,id,x_intercept,y_intercept,utility,alpha,rho,opt_x,opt_y,noisy_x,noisy_y,noise_type,noise_param,noise_free_disposal
1221,2,640.0,320.0,ces,0.6900978675098088,0.39778347373251677,548.2158823564698,45.89205882176509,526.7338051025156,56.63309744874223,jittering,100,False
1222,2,660.0,220.0,ces,0.6900978675098088,0.39778347373251677,585.0617321789774,24.979422607007525,508.87206136546934,50.375979544843545,jittering,100,False
1223,2,680.0,170.0,ces,0.6900978675098088,0.39778347373251677,614.8729681606188,16.281757959845294,657.6603587799526,5.584910305011855,jittering,100,False
1224,3,400.0,2000.0,ces,0.9616231168819778,-0.062451727050732514,383.1879327349854,84.06033632507302,399.66102199754687,1.6948900122656028,jittering,100,False
1225,3,420.0,1680.0,ces,0.9616231168819778,-0.062451727050732514,402.12418176150805,71.50327295396778,381.59729950708214,153.61080197167135,jittering,100,False
1226,3,470.0,1410.0,ces,0.9616231168819778,-0.062451727050732514,449.66971917236486,60.99084248290541,470.0,0.0,jittering,100,False
1227,3,500.0,1250.0,ces,0.9616231168819778,-0.062451727050732514,478.14919227823634,54.627019304409146,490.2709233189239,24.3226917026903,jittering,100,False
1228,3,510.0,1020.0,ces,0.9616231168819778,-0.062451727050732514,487.43093326729735,45.1381334654053,489.27322018135965,41.45355963728071,jittering,100,False
1229,3,560.0,800.0,ces,0.9616231168819778,-0.062451727050732514,534.7455890789128,36.07772988726749,484.9638121795478,107.19455402921744,jittering,100,False
1230,3,600.0,750.0,ces,0.9616231168819778,-0.062451727050732514,572.7381720891512,34.07728488856094,559.3341145196938,50.83235685038278,jittering,100,False
1231,3,610.0,610.0,ces,0.9616231168819778,-0.062451727050732514,581.9347090492319,28.065290950768144,605.0470829171227,4.952917082877278,jittering,100,False
1232,3,630.0,420.0,ces,0.9616231168819778,-0.062451727050732514,600.3483159642774,19.767789357148406,630.0,0.0,jittering,100,False
1233,3,640.0,320.0,ces,0.9616231168819778,-0.062451727050732514,609.3885198091089,15.305740095445572,640.0,0.0,jittering,100,False
1234,3,660.0,220.0,ces,0.9616231168819778,-0.062451727050732514,627.707748193031,10.764083935656345,599.2767489221088,20.24108369263038,jittering,100,False
1235,3,680.0,170.0,ces,0.9616231168819778,-0.062451727050732514,646.1900075656699,8.452498108582517,679.4215492635814,0.14461268410465422,jittering,100,False
1236,4,400.0,2000.0,ces,0.6308462119317721,-0.24647264586863768,271.50897313631276,642.4551343184362,270.13608202024545,649.3195898987727,jittering,100,False
1237,4,420.0,1680.0,ces,0.6308462119317721,-0.24647264586863768,281.01226091743484,555.9509563302606,255.80711989415792,656.7715204233683,jittering,100,False
1238,4,470.0,1410.0,ces,0.6308462119317721,-0.24647264586863768,308.49053854867816,484.5283843539655,311.69144734139616,474.9256579758116,jittering,100,False
1239,4,500.0,1250.0,ces,0.6308462119317721,-0.24647264586863768,324.0930944142876,439.767263964281,281.92011734224025,545.1997066443993,jittering,100,False
1240,4,510.0,1020.0,ces,0.6308462119317721,-0.24647264586863768,325.410421699925,369.17915660015,320.402428896484,379.195142207032,jittering,100,False
1241,4,560.0,800.0,ces,0.6308462119317721,-0.24647264586863768,348.6324490844796,301.9536441650291,318.48220158075475,345.02542631320745,jittering,100,False
1242,4,600.0,750.0,ces,0.6308462119317721,-0.24647264586863768,369.80026206948276,287.7496724131465,381.45375636151175,273.18280454811025,jittering,100,False
1243,4,610.0,610.0,ces,0.6308462119317721,-0.24647264586863768,369.56722541810234,240.43277458189766,397.0433487675657,212.9566512324343,jittering,100,False
1244,4,630.0,420.0,ces,0.6308462119317721,-0.24647264586863768,369.52584520872426,173.64943652751717,261.6818920166228,245.5454053222515,jittering,100,False
1245,4,640.0,320.0,ces,0.6308462119317721,-0.24647264586863768,366.52114526514725,136.73942736742637,296.62758382048094,171.68620808975953,jittering,100,False
1246,4,660.0,220.0,ces,0.6308462119317721,-0.24647264586863768,364.9567370625866,98.34775431247112,302.70352970354287,119.09882343215237,jittering,100,False
1247,4,680.0,170.0,ces,0.6308462119317721,-0.24647264586863768,366.4277694487484,78.3930576378129,468.2890655773971,52.92773360565073,jittering,100,False
1248,5,400.0,2000.0,ces,0.6595485292070988,0.21848253306558815,239.111167281886,804.4441635905699,183.6940555606425,1081.5297221967874,jittering,100,False
1249,5,420.0,1680.0,ces,0.6595485292070988,0.21848253306558815,257.326180330519,650.6952786779241,267.42771550390165,610.2891379843933,jittering,100,False
1250,5,470.0,1410.0,ces,0.6595485292070988,0.21848253306558815,296.84493009874814,519.4652097037556,273.9126330680025,588.2621007959926,jittering,100,False
1251,5,500.0,1250.0,ces,0.6595485292070988,0.21848253306558815,321.6817121285427,445.79571967864325,334.8145297380031,412.96367565499224,jittering,100,False
1252,5,510.0,1020.0,ces,0.6595485292070988,0.21848253306558815,335.34817959437737,349.30364081124526,362.11612989207856,295.7677402158429,jittering,100,False
1253,5,560.0,800.0,ces,0.6595485292070988,0.21848253306558815,379.90537097184745,257.27804146878935,464.7207861857,136.11316259185713,jittering,100,False
1254,5,600.0,750.0,ces,0.6595485292070988,0.21848253306558815,411.89524761956153,235.13094047554807,413.2308274182912,233.461465727136,jittering,100,False
1255,5,610.0,610.0,ces,0.6595485292070988,0.21848253306558815,426.8532463553695,183.1467536446305,359.9102351522825,250.0897648477175,jittering,100,False
1256,5,630.0,420.0,ces,0.6595485292070988,0.21848253306558815,455.504307137305,116.33046190846335,473.03715996176226,104.64189335882517,jittering,100,False
1257,5,640.0,320.0,ces,0.6595485292070988,0.21848253306558815,472.85536819342764,83.57231590328618,411.16620959223934,114.41689520388032,jittering,100,False
1258,5,660.0,220.0,ces,0.6595485292070988,0.21848253306558815,501.6726005117456,52.77579982941813,521.380021126582,46.206659624472636,jittering,100,False
1259,5,680.0,170.0,ces,0.6595485292070988,0.21848253306558815,526.637449998915,38.34063750027124,559.9423746636339,30.014406334091525,jittering,100,False
1260,6,400.0,2000.0,ces,0.5590456164833214,0.6028270803857732,54.567905989473324,1727.1604700526332,26.713373963740356,1866.4331301812979,jittering,100,False
1261,6,420.0,1680.0,ces,0.5590456164833214,0.6028270803857732,76.20216004107077,1375.1913598357169,55.57849704242112,1457.6860118303155,jittering,100,False
1262,6,470.0,1410.0,ces,0.5590456164833214,0.6028270803857732,120.03752044085083,1049.8874386774476,85.18868380400693,1154.4339485879793,jittering,100,False
1263,6,500.0,1250.0,ces,0.5590456164833214,0.6028270803857732,155.7308216617888,860.6729458455279,175.22339891445762,811.9415027138559,jittering,100,False
1264,6,510.0,1020.0,ces,0.5590456164833214,0.6028270803857732,198.01544381968105,623.9691123606378,199.71852841437004,620.5629431712598,jittering,100,False
1265,6,560.0,800.0,ces,0.5590456164833214,0.6028270803857732,287.85015377074564,388.7854946132205,254.1491634177752,436.9297665460354,jittering,100,False
1266,6,600.0,750.0,ces,0.5590456164833214,0.6028270803857732,338.5989437806545,326.75132027418186,477.7612493207142,152.79843834910722,jittering,100,False
1267,6,610.0,610.0,ces,0.5590456164833214,0.6028270803857732,393.49387719235324,216.50612280764676,436.15412367859426,173.84587632140574,jittering,100,False
1268,6,630.0,420.0,ces,0.5590456164833214,0.6028270803857732,485.60685495505754,96.2620966966283,536.7108102476757,62.192793168216184,jittering,100,False
1269,6,640.0,320.0,ces,0.5590456164833214,0.6028270803857732,536.8471908425687,51.57640457871565,612.6641438214541,13.667928089272955,jittering,100,False
1270,6,660.0,220.0,ces,0.5590456164833214,0.6028270803857732,597.9133550252285,20.695548324923834,601.1577311566217,19.614089614459434,jittering,100,False
1271,6,680.0,170.0,ces,0.5590456164833214,0.6028270803857732,637.2405648463832,10.689858788404194,491.8417417353666,47.03956456615834,jittering,100,False
1272,7,400.0,2000.0,ces,0.6208831466263925,0.4965292867543803,141.05619647923012,1294.7190176038491,164.6915464323699,1176.5422678381503,jittering,100,False
1273,7,420.0,1680.0,ces,0.6208831466263925,0.4965292867543803,169.8256595164258,1000.6973619342969,159.44909315836813,1042.2036273665274,jittering,100,False
1274,7,470.0,1410.0,ces,0.6208831466263925,0.4965292867543803,222.82968457880924,741.5109462635724,198.74382275643063,813.7685317307081,jittering,100,False
1275,7,500.0,1250.0,ces,0.6208831466263925,0.4965292867543803,259.5126500876041,601.2183747809897,319.74324693000096,450.6418826749974,jittering,100,False
1276,7,510.0,1020.0,ces,0.6208831466263925,0.4965292867543803,292.4924133364992,435.01517332700155,360.52625431002934,298.94749137994125,jittering,100,False
1277,7,560.0,800.0,ces,0.6208831466263925,0.4965292867543803,365.1449235644822,278.36439490788257,321.50315998328153,340.7097714524549,jittering,100,False
1278,7,600.0,750.0,ces,0.6208831466263925,0.4965292867543803,408.77688633972315,239.02889207534605,411.4392617412429,235.70092282344638,jittering,100,False
1279,7,610.0,610.0,ces,0.6208831466263925,0.4965292867543803,443.5112773207132,166.4887226792868,603.756079827174,6.243920172826051,jittering,100,False
1280,7,630.0,420.0,ces,0.6208831466263925,0.4965292867543803,503.3309932370062,84.44600450866251,466.4183144473428,109.05445703510479,jittering,100,False
1281,7,640.0,320.0,ces,0.6208831466263925,0.4965292867543803,538.0429128441762,50.97854357791192,493.4527475010085,73.27362624949575,jittering,100,False
1282,7,660.0,220.0,ces,0.6208831466263925,0.4965292867543803,585.6052933505738,24.798235549808737,629.2692197310791,10.243593422973621,jittering,100,False
1283,7,680.0,170.0,ces,0.6208831466263925,0.4965292867543803,620.6316755989723,14.842081100256934,680.0,0.0,jittering,100,False
1284,8,400.0,2000.0,ces,0.6592669643911132,-0.14017556976028125,273.9918313577219,630.0408432113906,290.52246430364784,547.3876784817608,jittering,100,False
1285,8,420.0,1680.0,ces,0.6592669643911132,-0.14017556976028125,285.192615986459,539.2295360541641,278.810392797723,564.758428809108,jittering,100,False
1286,8,470.0,1410.0,ces,0.6592669643911132,-0.14017556976028125,315.49844447581313,463.5046665725606,312.60707090078427,472.1787872976472,jittering,100,False
1287,8,500.0,1250.0,ces,0.6592669643911132,-0.14017556976028125,333.1541088757403,417.11472781064924,293.6745354352103,515.8136614119742,jittering,100,False
1288,8,510.0,1020.0,ces,0.6592669643911132,-0.14017556976028125,336.69230332712056,346.6153933457589,323.8623023375543,372.2753953248914,jittering,100,False
1289,8,560.0,800.0,ces,0.6592669643911132,-0.14017556976028125,364.47048800457503,279.32787427917856,388.6735459942923,244.75207715101106,jittering,100,False
1290,8,600.0,750.0,ces,0.6592669643911132,-0.14017556976028125,388.2602079657829,264.67474004277136,326.10439589612304,342.36950512984623,jittering,100,False
1291,8,610.0,610.0,ces,0.6592669643911132,-0.14017556976028125,390.8944354920456,219.1055645079544,296.94224104734866,313.05775895265134,jittering,100,False
1292,8,630.0,420.0,ces,0.6592669643911132,-0.14017556976028125,396.4325724802198,155.71161834652014,437.5605117605194,128.29299215965375,jittering,100,False
1293,8,640.0,320.0,ces,0.6592669643911132,-0.14017556976028125,397.42072706246813,121.28963646876593,408.85102616051824,115.57448691974089,jittering,100,False
1294,8,660.0,220.0,ces,0.6592669643911132,-0.14017556976028125,402.0511800554657,85.98293998151144,461.2504999872436,66.24983333758546,jittering,100,False
1295,8,680.0,170.0,ces,0.6592669643911132,-0.14017556976028125,408.4869829814078,67.87825425464806,442.38696342871464,59.40325914282134,jittering,100,False
1296,9,400.0,2000.0,ces,0.9820396225891881,0.4019675618599694,398.53984351627474,7.300782418626284,397.5647507318441,12.176246340779633,jittering,100,False
1297,9,420.0,1680.0,ces,0.9820396225891881,0.4019675618599694,418.67970344998344,5.281186200066259,420.0,0.0,jittering,100,False
1298,9,470.0,1410.0,ces,0.9820396225891881,0.4019675618599694,468.78162052968327,3.655138410950201,395.421186782297,223.73643965310893,jittering,100,False
1299,9,500.0,1250.0,ces,0.9820396225891881,0.4019675618599694,498.8530013579269,2.86749660518268,449.2511912534857,126.87202186628585,jittering,100,False
1300,9,510.0,1020.0,ces,0.9820396225891881,0.4019675618599694,508.99268852017036,2.0146229596592775,484.69186804359913,50.616263912801706,jittering,100,False
1301,9,560.0,800.0,ces,0.9820396225891881,0.4019675618599694,559.1174581289464,1.2607741015051488,504.96161752917016,78.62626067261407,jittering,100,False
1302,9,600.0,750.0,ces,0.9820396225891881,0.4019675618599694,599.1354741021464,1.0806573723169777,497.5119788951121,128.11002638110983,jittering,100,False
1303,9,610.0,610.0,ces,0.9820396225891881,0.4019675618599694,609.2433314512646,0.7566685487354334,598.9590778790453,11.040922120954761,jittering,100,False
1304,9,630.0,420.0,ces,0.9820396225891881,0.4019675618599694,629.4047695077154,0.3968203281897331,630.0,0.0,jittering,100,False
1305,9,640.0,320.0,ces,0.9820396225891881,0.4019675618599694,639.5015527999944,0.24922360000277877,640.0,0.0,jittering,100,False
1306,9,660.0,220.0,ces,0.9820396225891881,0.4019675618599694,659.6085249751811,0.13049167493962463,519.6689633080484,46.7770122306505,jittering,100,False
1307,9,680.0,170.0,ces,0.9820396225891881,0.4019675618599694,679.6675420315485,0.08311449211288391,646.458069818637,8.38548254534076,jittering,100,False
1308,10,400.0,2000.0,ces,0.6318249021375468,-0.042299248369509684,256.7445385199038,716.2773074004809,248.74716615720146,756.2641692139927,jittering,100,False
1309,10,420.0,1680.0,ces,0.6318249021375468,-0.042299248369509684,268.70633512529605,605.1746594988158,287.7944654681508,528.8221381273969,jittering,100,False
1310,10,470.0,1410.0,ces,0.6318249021375468,-0.042299248369509684,299.42853840036355,511.71438479890935,289.74169712183243,540.7749086345027,jittering,100,False
1311,10,500.0,1250.0,ces,0.6318249021375468,-0.042299248369509684,317.6847675236219,455.7880811909453,241.04917242969466,647.3770689257633,jittering,100,False
1312,10,510.0,1020.0,ces,0.6318249021375468,-0.042299248369509684,322.9671808296873,374.06563834062536,339.64308245068736,340.7138350986253,jittering,100,False
1313,10,560.0,800.0,ces,0.6318249021375468,-0.042299248369509684,352.8515411223698,295.92636982518604,429.45706081521814,186.48991312111696,jittering,100,False
1314,10,600.0,750.0,ces,0.6318249021375468,-0.042299248369509684,377.29685858098634,278.37892677376703,454.31485777952787,182.1064277755901,jittering,100,False
1315,10,610.0,610.0,ces,0.6318249021375468,-0.042299248369509684,382.29432034523984,227.70567965476016,263.52503875849044,346.47496124150956,jittering,100,False
1316,10,630.0,420.0,ces,0.6318249021375468,-0.042299248369509684,392.3983551733569,158.4010965510954,324.44220725677263,203.70519516215157,jittering,100,False
1317,10,640.0,320.0,ces,0.6318249021375468,-0.042299248369509684,396.86919163180863,121.56540418409568,368.01427545170503,135.99286227414748,jittering,100,False
1318,10,660.0,220.0,ces,0.6318249021375468,-0.042299248369509684,406.70796535405094,84.43067821531635,257.90698462605314,134.03100512464894,jittering,100,False
1319,10,680.0,170.0,ces,0.6318249021375468,-0.042299248369509684,417.15242670930326,65.71189332267419,478.46824166402416,50.382939583993945,jittering,100,False
1320,11,400.0,2000.0,ces,0.7205030610267558,-0.09803619504785807,292.90300756296233,535.4849621851884,284.30597019292594,578.4701490353702,jittering,100,False
1321,11,420.0,1680.0,ces,0.7205030610267558,-0.09803619504785807,305.90005486096084,456.39978055615666,293.06156097091485,507.7537561163406,jittering,100,False
1322,11,470.0,1410.0,ces,0.7205030610267558,-0.09803619504785807,339.914150681526,390.257547955422,387.0152410761254,248.95427677162377,jittering,100,False
1323,11,500.0,1250.0,ces,0.7205030610267558,-0.09803619504785807,359.97566693498027,350.06083266254933,374.25143936103075,314.37140159742313,jittering,100,False
1324,11,510.0,1020.0,ces,0.7205030610267558,-0.09803619504785807,365.11761403230537,289.76477193538926,292.47193136973846,435.0561372605231,jittering,100,False
1325,11,560.0,800.0,ces,0.7205030610267558,-0.09803619504785807,397.4698926519274,232.1858676401037,377.471834267739,260.7545224746586,jittering,100,False
1326,11,600.0,750.0,ces,0.7205030610267558,-0.09803619504785807,424.38336714200284,219.52079107249645,308.1515428456014,364.8105714429982,jittering,100,False
1327,11,610.0,610.0,ces,0.7205030610267558,-0.09803619504785807,428.9301027110929,181.0698972889071,398.86493035078655,211.13506964921345,jittering,100,False
1328,11,630.0,420.0,ces,0.7205030610267558,-0.09803619504785807,438.1983130089513,127.86779132736581,530.543555445495,66.30429636966996,jittering,100,False
1329,11,640.0,320.0,ces,0.7205030610267558,-0.09803619504785807,441.6554578645478,99.17227106772609,482.67912214467634,78.66043892766183,jittering,100,False
1330,11,660.0,220.0,ces,0.7205030610267558,-0.09803619504785807,450.3124650570686,69.89584498097713,458.63268415362353,67.12243861545882,jittering,100,False
1331,11,680.0,170.0,ces,0.7205030610267558,-0.09803619504785807,460.15461313260516,54.96134671684871,502.6635245064974,44.33411887337563,jittering,100,False
1332,12,400.0,2000.0,ces,0.8049354047112538,0.8483045556531663,234.03562738721314,829.8218630639343,261.6860008901806,691.5699955490968,jittering,100,False
1333,12,420.0,1680.0,ces,0.8049354047112538,0.8483045556531663,348.9505267893876,284.1978928424496,375.5329878812605,177.8680484749579,jittering,100,False
1334,12,470.0,1410.0,ces,0.8049354047112538,0.8483045556531663,451.59771054305514,55.20686837083457,433.6407169116548,109.07784926503565,jittering,100,False
1335,12,500.0,1250.0,ces,0.8049354047112538,0.8483045556531663,492.75633298317763,18.10916754205593,444.38553352191695,139.0361661952076,jittering,100,False
1336,12,510.0,1020.0,ces,0.8049354047112538,0.8483045556531663,507.8564611639659,4.2870776720682215,510.0,0.0,jittering,100,False
1337,12,560.0,800.0,ces,0.8049354047112538,0.8483045556531663,559.64014420984,0.514079700228649,560.0,0.0,jittering,100,False
1338,12,600.0,750.0,ces,0.8049354047112538,0.8483045556531663,599.8172158386748,0.22848020165653793,553.5503773956439,58.06202825544511,jittering,100,False
1339,12,610.0,610.0,ces,0.8049354047112538,0.8483045556531663,609.9466326568224,0.05336734317756964,610.0,0.0,jittering,100,False
1340,12,630.0,420.0,ces,0.8049354047112538,0.8483045556531663,629.9942905982173,0.003806267855149296,616.254874411089,9.163417059274012,jittering,100,False
1341,12,640.0,320.0,ces,0.8049354047112538,0.8483045556531663,639.9988392029355,0.000580398532235904,351.79493560318883,144.10253219840556,jittering,100,False
1342,12,660.0,220.0,ces,0.8049354047112538,0.8483045556531663,659.9998760086991,4.133043364618061e-05,660.0,0.0,jittering,100,False
1343,12,680.0,170.0,ces,0.8049354047112538,0.8483045556531663,679.999974433023,6.3917442503225175e-06,521.4644243650038,39.63389390874905,jittering,100,False
1344,13,400.0,2000.0,ces,0.9318106482849804,-0.09458685977809667,370.431556320044,147.84221839977988,400.0,0.0,jittering,100,False
1345,13,420.0,1680.0,ces,0.9318106482849804,-0.09458685977809667,388.3941493896014,126.42340244159436,407.1380848362775,51.44766065488977,jittering,100,False
1346,13,470.0,1410.0,ces,0.9318106482849804,-0.09458685977809667,433.8098348023118,108.5704955930646,429.7692458424308,120.69226247270771,jittering,100,False
1347,13,500.0,1250.0,ces,0.9318106482849804,-0.09458685977809667,460.9362154324693,97.6594614188268,404.0958622107204,239.76034447319904,jittering,100,False
1348,13,510.0,1020.0,ces,0.9318106482849804,-0.09458685977809667,469.44086444835006,81.11827110329989,479.8046023708604,60.3907952582792,jittering,100,False
1349,13,560.0,800.0,ces,0.9318106482849804,-0.09458685977809667,514.2578925803024,65.34586774242517,560.0,0.0,jittering,100,False
1350,13,600.0,750.0,ces,0.9318106482849804,-0.09458685977809667,550.4687646480389,61.91404418995134,600.0,0.0,jittering,100,False
1351,13,610.0,610.0,ces,0.9318106482849804,-0.09458685977809667,558.7451940676694,51.254805932330555,593.2328850478077,16.767114952192344,jittering,100,False
1352,13,630.0,420.0,ces,0.9318106482849804,-0.09458685977809667,575.3408780399438,36.439414640037434,630.0,0.0,jittering,100,False
1353,13,640.0,320.0,ces,0.9318106482849804,-0.09458685977809667,583.1996464010333,28.400176799483347,541.3576472071559,49.32117639642205,jittering,100,False
1354,13,660.0,220.0,ces,0.9318106482849804,-0.09458685977809667,599.5272977228345,20.157567425721822,660.0,0.0,jittering,100,False
1355,13,680.0,170.0,ces,0.9318106482849804,-0.09458685977809667,616.2734722810396,15.931631929740092,552.5098273981273,31.872543150468186,jittering,100,False
1356,14,400.0,2000.0,ces,0.9318788353872922,0.875810772532421,399.97582450547975,0.1208774726012507,394.2701285630472,28.649357184763957,jittering,100,False
1357,14,420.0,1680.0,ces,0.9318788353872922,0.875810772532421,419.9947379624065,0.02104815037409935,408.4471553665328,46.21137853386869,jittering,100,False
1358,14,470.0,1410.0,ces,0.9318788353872922,0.875810772532421,469.9992256973285,0.002322908014548375,460.9448375552556,27.16548733423319,jittering,100,False
1359,14,500.0,1250.0,ces,0.9318788353872922,0.875810772532421,499.99977229151955,0.0005692712011295953,500.0,0.0,jittering,100,False
1360,14,510.0,1020.0,ces,0.9318788353872922,0.875810772532421,509.99995185535306,9.628929387872631e-05,486.32683731285704,47.34632537428597,jittering,100,False
1361,14,560.0,800.0,ces,0.9318788353872922,0.875810772532421,559.9999950723751,7.0394641430279345e-06,545.7877424192529,20.303225115352944,jittering,100,False
1362,14,600.0,750.0,ces,0.9318788353872922,0.875810772532421,599.9999979411324,2.5735845099461585e-06,600.0,0.0,jittering,100,False
1363,14,610.0,610.0,ces,0.9318788353872922,0.875810772532421,609.9999995661142,4.338858161645476e-07,610.0,0.0,jittering,100,False
1364,14,630.0,420.0,ces,0.9318788353872922,0.875810772532421,629.9999999743226,1.7118281903094612e-08,554.6980584019396,50.201294398706914,jittering,100,False
1365,14,640.0,320.0,ces,0.9318788353872922,0.875810772532421,639.9999999965701,1.7149659470305778e-09,640.0,0.0,jittering,100,False
1366,14,660.0,220.0,ces,0.9318788353872922,0.875810772532421,659.9999999997973,6.75678772192138e-11,637.0515158307163,7.649494723094572,jittering,100,False
1367,14,680.0,170.0,ces,0.9318788353872922,0.875810772532421,679.9999999999725,6.87805368215777e-12,680.0,0.0,jittering,100,False
1368,15,400.0,2000.0,ces,0.8374406566748476,-0.20707484061848322,334.6967537026474,326.51623148676293,334.3354874531978,328.322562734011,jittering,100,False
1369,15,420.0,1680.0,ces,0.8374406566748476,-0.20707484061848322,349.2068780082303,283.1724879670787,348.92638779247005,284.29444883011973,jittering,100,False
1370,15,470.0,1410.0,ces,0.8374406566748476,-0.20707484061848322,387.47503295691104,247.5749011292669,355.8199314138984,342.54020575830475,jittering,100,False
1371,15,500.0,1250.0,ces,0.8374406566748476,-0.20707484061848322,409.92068281956864,225.1982929510784,460.5988851404484,98.50278714887901,jittering,100,False
1372,15,510.0,1020.0,ces,0.8374406566748476,-0.20707484061848322,415.2001303157156,189.59973936856875,420.3920043653659,179.2159912692682,jittering,100,False
1373,15,560.0,800.0,ces,0.8374406566748476,-0.20707484061848322,450.9254539308764,155.82078009874797,412.8957957062081,210.14886327684556,jittering,100,False
1374,15,600.0,750.0,ces,0.8374406566748476,-0.20707484061848322,480.9636741582174,148.79540730222828,510.5767931447235,111.7790085690956,jittering,100,False
1375,15,610.0,610.0,ces,0.8374406566748476,-0.20707484061848322,485.2232100117189,124.77678998828111,522.8584084515978,87.14159154840223,jittering,100,False
1376,15,630.0,420.0,ces,0.8374406566748476,-0.20707484061848322,493.8553380103426,90.76310799310492,465.2191558627001,109.85389609153327,jittering,100,False
1377,15,640.0,320.0,ces,0.8374406566748476,-0.20707484061848322,496.26876253358694,71.86561873320653,375.14709776077694,132.4264511196115,jittering,100,False
1378,15,660.0,220.0,ces,0.8374406566748476,-0.20707484061848322,503.6297240005543,52.12342533314857,506.019993778955,51.32666874034834,jittering,100,False
1379,15,680.0,170.0,ces,0.8374406566748476,-0.20707484061848322,512.7454261364569,41.813643465885775,388.42232276935965,72.89441930766009,jittering,100,False
1380,16,400.0,2000.0,ces,0.8299371739797156,0.31994370126043153,331.3281840200836,343.359079899582,345.7078404473991,271.4607977630042,jittering,100,False
1381,16,420.0,1680.0,ces,0.8299371739797156,0.31994370126043153,353.95047001182303,264.1981199527079,352.46625114637624,270.1349954144951,jittering,100,False
1382,16,470.0,1410.0,ces,0.8299371739797156,0.31994370126043153,404.13245483408275,197.60263549775175,404.7484110070961,195.75476697871173,jittering,100,False
1383,16,500.0,1250.0,ces,0.8299371739797156,0.31994370126043153,434.93857733870215,162.65355665324464,453.7923756838293,115.5190607904268,jittering,100,False
1384,16,510.0,1020.0,ces,0.8299371739797156,0.31994370126043153,449.4659773209459,121.06804535810818,461.94019357851886,96.11961284296223,jittering,100,False
1385,16,560.0,800.0,ces,0.8299371739797156,0.31994370126043153,502.2592630134497,82.48676712364329,490.46874177430755,99.33036889384633,jittering,100,False
1386,16,600.0,750.0,ces,0.8299371739797156,0.31994370126043153,541.5347962809524,73.08150464880953,558.6284911522562,51.71438605967974,jittering,100,False
1387,16,610.0,610.0,ces,0.8299371739797156,0.31994370126043153,555.9592750996283,54.04072490037174,610.0,0.0,jittering,100,False
1388,16,630.0,420.0,ces,0.8299371739797156,0.31994370126043153,583.1596016623382,31.226932225107856,630.0,0.0,jittering,100,False
1389,16,640.0,320.0,ces,0.8299371739797156,0.31994370126043153,598.044657117639,20.97767144118052,639.311206231,0.3443968844999681,jittering,100,False
1390,16,660.0,220.0,ces,0.8299371739797156,0.31994370126043153,623.8357957021926,12.054734765935791,588.6278570077957,23.790714330734755,jittering,100,False
1391,16,680.0,170.0,ces,0.8299371739797156,0.31994370126043153,647.2291861523413,8.192703461914675,680.0,0.0,jittering,100,False
1392,17,400.0,2000.0,ces,0.8678788491579772,0.051439539117120854,347.8266162999844,260.8669185000781,351.7216216070723,241.39189196463852,jittering,100,False
1393,17,420.0,1680.0,ces,0.8678788491579772,0.051439539117120854,365.79181823783824,216.83272704864703,410.7991417199926,36.80343312002972,jittering,100,False
1394,17,470.0,1410.0,ces,0.8678788491579772,0.051439539117120854,410.157924202213,179.526227393361,459.2111421676134,32.36657349715986,jittering,100,False
1395,17,500.0,1250.0,ces,0.8678788491579772,0.051439539117120854,436.88548679050075,157.78628302374813,440.0598112268558,149.8504719328605,jittering,100,False
1396,17,510.0,1020.0,ces,0.8678788491579772,0.051439539117120854,446.3008041348943,127.39839173021142,478.48751554766244,63.024968904675106,jittering,100,False
1397,17,560.0,800.0,ces,0.8678788491579772,0.051439539117120854,491.1650013900248,98.33571229996454,460.37071406402987,142.32755133710023,jittering,100,False
1398,17,600.0,750.0,ces,0.8678788491579772,0.051439539117120854,526.7153494860016,91.60581314249796,548.5379327013732,64.3275841232835,jittering,100,False
1399,17,610.0,610.0,ces,0.8678788491579772,0.051439539117120854,536.28179346305,73.71820653694999,580.36754222605,29.632457773950037,jittering,100,False
1400,17,630.0,420.0,ces,0.8678788491579772,0.051439539117120854,555.324327218301,49.783781854465964,544.4504508622204,57.03303275851979,jittering,100,False
1401,17,640.0,320.0,ces,0.8678788491579772,0.051439539117120854,565.1760113932023,37.41199430339884,640.0,0.0,jittering,100,False
1402,17,660.0,220.0,ces,0.8678788491579772,0.051439539117120854,584.3234711391676,25.22550962027746,513.7688453187479,48.74371822708402,jittering,100,False
1403,17,680.0,170.0,ces,0.8678788491579772,0.051439539117120854,603.1006986904765,19.22482532738087,585.8971549400941,23.525711264976472,jittering,100,False
1404,18,400.0,2000.0,ces,0.6113768290656936,0.6717547545005874,51.44250745465651,1742.7874627267174,70.10401882595787,1649.4799058702106,jittering,100,False
1405,18,420.0,1680.0,ces,0.6113768290656936,0.6717547545005874,79.37012096375219,1362.5195161449913,64.82652403555367,1420.6939038577852,jittering,100,False
1406,18,470.0,1410.0,ces,0.6113768290656936,0.6717547545005874,138.9718142871678,993.0845571384965,135.4303615225841,1003.7089154322476,jittering,100,False
1407,18,500.0,1250.0,ces,0.6113768290656936,0.6717547545005874,189.38045621451326,776.5488594637168,215.6803917666149,710.7990205834627,jittering,100,False
1408,18,510.0,1020.0,ces,0.6113768290656936,0.6717547545005874,250.13684954636258,519.7263009072749,287.1122522753545,445.7754954492911,jittering,100,False
